Date,PAXG-USD_price
2020-07-27 00:00:00+00:00,1956.6617431640625
2020-07-28 00:00:00+00:00,1966.058349609375
2020-07-29 00:00:00+00:00,1979.9786376953125
2020-07-30 00:00:00+00:00,1967.44677734375
2020-07-31 00:00:00+00:00,1986.943603515625
2020-08-01 00:00:00+00:00,1974.844970703125
2020-08-02 00:00:00+00:00,1985.15234375
2020-08-03 00:00:00+00:00,1984.57177734375
2020-08-04 00:00:00+00:00,2035.7940673828125
2020-08-05 00:00:00+00:00,2049.3330078125
2020-08-06 00:00:00+00:00,2083.294189453125
2020-08-07 00:00:00+00:00,2057.49267578125
2020-08-08 00:00:00+00:00,2040.9710693359375
2020-08-09 00:00:00+00:00,2034.022705078125
2020-08-10 00:00:00+00:00,2043.3135986328125
2020-08-11 00:00:00+00:00,1958.17041015625
2020-08-12 00:00:00+00:00,1943.2938232421875
2020-08-13 00:00:00+00:00,1970.7158203125
2020-08-14 00:00:00+00:00,1958.38232421875
2020-08-15 00:00:00+00:00,1944.2403564453125
2020-08-16 00:00:00+00:00,1957.1785888671875
2020-08-17 00:00:00+00:00,1992.5618896484375
2020-08-18 00:00:00+00:00,2026.8409423828125
2020-08-19 00:00:00+00:00,1945.4044189453125
2020-08-20 00:00:00+00:00,1961.8167724609375
2020-08-21 00:00:00+00:00,1952.87451171875
2020-08-22 00:00:00+00:00,1947.0465087890625
2020-08-23 00:00:00+00:00,1940.2969970703125
2020-08-24 00:00:00+00:00,1933.9317626953125
2020-08-25 00:00:00+00:00,1951.78759765625
2020-08-26 00:00:00+00:00,1958.8330078125
2020-08-27 00:00:00+00:00,1937.405517578125
2020-08-28 00:00:00+00:00,1969.7308349609375
2020-08-29 00:00:00+00:00,1963.7034912109375
2020-08-30 00:00:00+00:00,1973.4912109375
2020-08-31 00:00:00+00:00,1969.6270751953125
2020-09-01 00:00:00+00:00,1977.4765625
2020-09-02 00:00:00+00:00,1947.08642578125
2020-09-03 00:00:00+00:00,1928.3096923828125
2020-09-04 00:00:00+00:00,1946.859619140625
2020-09-05 00:00:00+00:00,1954.191162109375
2020-09-06 00:00:00+00:00,1931.6597900390625
2020-09-07 00:00:00+00:00,1936.160888671875
2020-09-08 00:00:00+00:00,1927.848876953125
2020-09-09 00:00:00+00:00,1944.7813720703125
2020-09-10 00:00:00+00:00,1947.2459716796875
2020-09-11 00:00:00+00:00,1942.3143310546875
2020-09-12 00:00:00+00:00,1935.68798828125
2020-09-13 00:00:00+00:00,1939.89990234375
2020-09-14 00:00:00+00:00,1953.2603759765625
2020-09-15 00:00:00+00:00,1950.14892578125
2020-09-16 00:00:00+00:00,1969.7060546875
2020-09-17 00:00:00+00:00,1947.3885498046875
2020-09-18 00:00:00+00:00,1952.673095703125
2020-09-19 00:00:00+00:00,1962.27734375
2020-09-20 00:00:00+00:00,1960.2808837890625
2020-09-21 00:00:00+00:00,1915.60205078125
2020-09-22 00:00:00+00:00,1909.2642822265625
2020-09-23 00:00:00+00:00,1862.4425048828125
2020-09-24 00:00:00+00:00,1877.4149169921875
2020-09-25 00:00:00+00:00,1876.2181396484375
2020-09-26 00:00:00+00:00,1858.099609375
2020-09-27 00:00:00+00:00,1861.7806396484375
2020-09-28 00:00:00+00:00,1878.285888671875
2020-09-29 00:00:00+00:00,1897.47509765625
2020-09-30 00:00:00+00:00,1880.542236328125
2020-10-01 00:00:00+00:00,1892.11279296875
2020-10-02 00:00:00+00:00,1902.6817626953125
2020-10-03 00:00:00+00:00,1900.844970703125
2020-10-04 00:00:00+00:00,1890.697021484375
2020-10-05 00:00:00+00:00,1915.91455078125
2020-10-06 00:00:00+00:00,1879.14404296875
2020-10-07 00:00:00+00:00,1887.3994140625
2020-10-08 00:00:00+00:00,1894.964599609375
2020-10-09 00:00:00+00:00,1931.8330078125
2020-10-10 00:00:00+00:00,1925.0887451171875
